"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Ecuador","ECU",201972217,0.843503175424352,1,23,2,3,1,,1,1,2,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,1,1,,1,1,1,2,2,,2,2,,2,2,2,1,,2,3,2,1,1,,,1,1,,,1,1,2,1,,,1,2,2,,1,,,2,2,,,,,2,,,,,,1,2,2,2,4,1,,0,1,2,4,4,4,1,1,1,1,1,1
"Ecuador","ECU",189467370,1.55257229551147,1,53,1,2,2,,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,2,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",135975824,0.36471153133259,1,42,2,4,1,,1,1,2,2,1,1,2,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",150522115,3.50021819129948,2,51,1,2,2,,1,1,2,2,1,2,,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,3,1,1,1,2,2,2,2,,,,2,,,,,,1,2,2,,1,,,2,2,,,,,2,,,,,,1,2,2,1,1,1,,0,1,2,4,4,4,4,4,1,1,0,0
"Ecuador","ECU",170071154,0.830996045477371,1,20,2,4,2,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,1,0,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",182318132,0.341006017406949,1,54,2,5,1,,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,2,0,0
"Ecuador","ECU",143353520,0.548051399757331,2,60,2,4,1,,1,1,2,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,1,2,2,,2,2,,2,2,1,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,1,4,4,4,2,5,1,1,1,0
"Ecuador","ECU",120297368,0.834819941454567,1,22,2,5,1,,1,1,2,2,2,,,1,1,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,2,,,,,,1,2,2,,1,,,2,2,,,,,2,,,,,,2,2,2,2,4,1,,1,0,2,4,4,4,4,5,1,1,1,0
"Ecuador","ECU",159173970,2.62684486287966,1,27,1,2,1,,1,1,2,1,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,1,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,1,1,4,4,5,1,2,1,0
"Ecuador","ECU",143495445,0.692428133638343,2,18,2,5,1,,1,1,,,2,,,,,,,,,,,,,,,1,1,1,2,2,1,2,1,,,,,1,1,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,,,,2,,,,,,1,1,1,2,1,1,,1,1,4,1,4,4,4,5,1,2,1,1
"Ecuador","ECU",185531938,4.1527934875355,1,21,2,2,2,,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,3,,0,0,4,4,4,4,4,5,2,2,0,0
"Ecuador","ECU",131695842,0.444886404056992,1,50,2,1,1,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Ecuador","ECU",127235475,1.26191958482131,1,22,2,3,1,,1,1,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,1,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",203636763,0.734202333903397,1,31,2,4,2,,1,1,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",151805439,0.70650068388746,1,30,2,2,1,,1,1,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,1,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,1,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",134611479,0.915465325820787,2,17,2,1,1,,1,1,1,2,2,,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,1,1,,1,1,1,1,2,,1,1,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,4,5,1,1,1,1
"Ecuador","ECU",208850558,3.33246050397635,2,30,1,1,1,,1,1,2,2,1,2,,2,2,1,1,2,2,2,,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,1,,,,2,2,2,2,1,1,,0,1,4,4,4,1,4,5,1,2,1,0
"Ecuador","ECU",181632699,0.625447843785913,2,35,3,5,1,,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,1,2,1,,,1,2,2,,1,,,2,2,,,,,2,,,,,,3,1,1,2,2,1,,0,0,2,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",145226349,0.969478971452519,2,20,2,2,1,,1,1,1,2,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,1,2,1,2,2,,2,1,,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,1,,1,0,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",166274233,0.875513709985528,2,23,2,4,1,,1,1,1,1,1,1,1,1,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,2,,1,1,2,,,,1,2,,2,2,2,1,,2,2,2,1,2,1,1,1,1,,,1,2,2,,,1,1,2,2,,1,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,2,4,4,4,2,1,1,1,1,1
"Ecuador","ECU",172360932,0.530767827146982,1,22,2,5,1,,1,1,2,2,1,1,1,1,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,1,2,,2,1,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,1,,1,0,4,4,4,4,4,5,1,1,1,1
"Ecuador","ECU",208631665,2.70259644863475,2,49,1,2,1,,1,1,2,2,1,2,,2,1,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,1,2,0,0
"Ecuador","ECU",128098718,2.1107843601414,1,40,1,1,1,,1,1,1,1,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,3,2,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,1,5,1,2,1,0
"Ecuador","ECU",163936251,0.987112604832128,1,21,2,4,2,,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,0,4,4,4,4,4,5,1,2,0,0
"Ecuador","ECU",130786899,0.760875987977579,1,19,2,5,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,1,,,,,1,1,,2,2,2,,,,2,2,,2,1,2,1,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",152662569,2.62684486287966,1,29,1,1,1,,1,1,,,2,,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,1,1,1,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,1,1,4,2,3,1,2,1,0
"Ecuador","ECU",209594156,0.754325647952367,1,20,2,1,1,,1,1,2,2,1,2,,2,2,1,1,2,2,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,1,2,1,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,1,,1,1,4,4,4,4,4,3,1,1,1,0
"Ecuador","ECU",161718947,0.775160300600682,1,31,3,3,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,3,1,,0,0,4,4,4,4,4,3,1,2,0,0
"Ecuador","ECU",142034737,1.75158099123565,1,40,1,2,1,,1,1,,,2,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,1,4,4,2,5,1,2,1,0
"Ecuador","ECU",143265915,0.494469786490919,1,42,3,2,1,,1,1,1,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,2,1,,,1,1,1,,,,2,2,2,,,,,2,,,,,,2,1,2,1,2,1,,0,1,1,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",130973846,0.452041888716046,1,69,2,3,2,,1,1,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,3,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",181979782,0.694564229439047,1,19,2,5,2,,1,1,2,2,1,1,1,1,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,1,,2,2,1,1,3,,2,1,,2,2,2,2,,2,2,2,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,,1,,3,1,2,2,3,2,,1,0,4,4,4,2,4,1,1,1,1,1
"Ecuador","ECU",162017982,0.379011745653914,1,42,2,5,1,,1,1,1,2,1,1,2,1,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,1,2,1,,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,1,,0,1,1,4,4,4,2,5,1,1,1,0
"Ecuador","ECU",135417020,0.476258428921041,2,60,2,3,1,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,,1,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,0,2,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",140604172,0.943615964063907,2,31,2,4,2,,1,1,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,3,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",161079740,0.609184942378633,2,57,2,4,1,,1,1,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,1,2,2,2,2,,,,2,,,,,,1,2,2,,1,,,1,2,1,,,,2,,,,,,1,1,1,3,1,1,,0,0,2,1,4,4,4,4,1,1,1,0
"Ecuador","ECU",133203419,0.760875987977579,1,15,2,2,2,,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,2,2,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,3,2,1,3,3,1,,1,0,4,4,4,4,3,4,1,1,0,0
"Ecuador","ECU",191875054,0.905801139846364,2,43,2,5,2,,1,1,1,2,1,1,1,2,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,1,2,1,,,,2,2,2,,,,,2,,,,,,1,2,2,1,2,1,,0,1,1,4,4,4,2,5,1,1,1,1
"Ecuador","ECU",166111397,0.50671002418778,1,32,2,2,1,,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Ecuador","ECU",132718704,0.44530525641353,2,32,2,3,1,,1,1,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,4,1,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,1,1,,0,1,4,4,4,4,2,1,1,1,1,0
"Ecuador","ECU",202396793,0.365398899885367,1,33,2,1,1,,1,1,1,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,1,,1,2,1,1,1,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,1,,1,0,4,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",128078173,0.833373716256637,2,18,2,4,1,,1,1,2,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,2,1,1,2,,1,1,,2,2,2,1,,1,2,2,2,,,,2,,,,1,1,2,1,,,1,2,2,,1,,,2,2,,,,,2,,,,,,3,2,2,2,4,1,,1,1,2,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",116045244,0.326842561903492,1,74,3,5,1,,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,1,2,2,,,,,,,,,,,,,,2,,,1,1,2,,,,2,2,,2,2,2,2,,1,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,,,,2,,,,,,2,2,3,3,2,3,,0,1,4,4,1,4,4,5,1,1,1,0
"Ecuador","ECU",131933640,0.678626798651566,1,23,3,4,1,,1,1,2,2,1,2,,1,1,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,1,2,1,,,,2,2,2,,,,,1,1,2,,1,,3,1,2,3,3,2,,0,0,1,4,4,2,2,3,1,1,1,0
"Ecuador","ECU",111575462,0.650027179499187,2,45,3,5,1,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,3,3,3,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,2,1,1,1,0,0
"Ecuador","ECU",178734671,2.94304537663184,1,37,1,1,2,,1,1,,,2,,,,,,,,,,,,,,,2,1,1,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,2,2,,,,,,,1,2,1,,,,2,,,,,,1,2,2,2,1,2,,0,0,4,1,4,4,3,5,1,2,1,0
"Ecuador","ECU",175131786,1.38990440042151,1,82,1,2,1,,1,1,2,2,2,,,2,2,2,,,,2,,3,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,,1,,3,3,3,3,,3,,1,0,4,4,4,2,2,5,1,2,0,0
"Ecuador","ECU",113742542,0.653022028413728,1,22,2,3,1,,1,1,,,1,2,,1,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,,1,,,2,2,,,,,2,,,,,,1,2,1,2,4,1,,1,1,2,4,4,4,2,5,1,1,1,0
"Ecuador","ECU",198360275,0.625447843785913,2,35,2,3,1,,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,,,,,,,,,,,,,,1,1,,1,1,2,,,,1,2,,1,1,1,2,2,5,3,3,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,,1,,2,1,2,2,1,1,,1,1,4,4,4,2,2,1,1,1,1,1
"Ecuador","ECU",185323557,0.442621514684427,2,40,2,2,1,,1,1,1,2,1,2,,1,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,1,2,,3,1,1,2,,,,2,,,,1,1,1,1,,,1,2,1,,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,1,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",206939666,0.987112604832128,1,24,2,1,1,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,4,1,,0,0,4,4,4,4,3,5,1,1,0,0
"Ecuador","ECU",117594427,0.856391695231069,2,27,3,5,1,,1,1,1,2,1,1,2,2,1,2,,,,1,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,,,,2,2,2,,,,,2,,,,,,2,2,2,3,2,2,,0,1,1,4,4,4,4,1,1,1,1,0
"Ecuador","ECU",158712393,0.79154410703297,1,35,2,1,2,,1,1,2,2,2,,,1,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,1,2,2,2,2,,,,,,2,,,,,,,1,1,2,,3,2,2,,,,,,5,1,1,1,4,1,,0,0,4,3,3,4,4,4,1,2,1,0
"Ecuador","ECU",180497257,1.09972759061081,1,25,2,2,1,,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,3,1,1,0,0
"Ecuador","ECU",173008269,2.70259644863475,2,49,1,2,1,,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,1,2,,,,2,1,,2,2,2,2,,2,5,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,6,6,2,2,4,2,,1,0,4,4,4,4,2,5,1,2,1,0
"Ecuador","ECU",111330152,0.523644147408601,1,36,2,2,1,,1,1,,,2,,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",117719466,0.872188838524527,2,20,2,3,1,,1,1,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,3,1,1,1,2,1,2,1,2,2,2,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,3,3,1,2,0,0
"Ecuador","ECU",207602109,0.693879860304489,2,30,2,1,1,,1,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,1,,,,,2,,,1,2,2,,,,1,2,,2,2,2,2,,2,1,1,1,2,2,2,1,2,2,2,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,3,1,,1,1,4,4,4,4,1,4,1,1,1,0
"Ecuador","ECU",184858082,1.09055512309011,2,19,2,1,1,,1,1,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,3,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",206213118,1.80684139878785,1,23,5,1,1,,1,1,,,2,,,,,,,,,,,,,,,1,1,1,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,1,1,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",154104936,0.969478971452519,2,23,2,5,1,,1,1,1,2,1,2,,2,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,3,2,1,1,1,,,1,1,,,2,,,,,,1,2,2,,1,,,2,2,,,,,2,,,,,,2,1,1,2,3,1,,1,0,2,4,4,4,4,1,1,1,1,0
"Ecuador","ECU",143263523,0.328111631377507,1,36,2,4,1,,1,1,2,1,1,2,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,2,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,1,5,1,2,1,0
"Ecuador","ECU",138264477,0.420480492084193,1,27,2,3,1,,1,1,2,2,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,1,2,1,2,1,2,2,2,1,1,2,1,,,1,2,2,,1,,,2,2,,,,,2,,,,,,3,2,3,3,,3,,0,0,2,4,4,4,1,3,1,1,1,0
"Ecuador","ECU",197457650,0.882989232920797,2,30,3,5,1,,1,1,1,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,1,2,,,,2,2,,2,2,2,1,,2,3,2,1,2,1,1,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,3,1,,1,1,4,4,4,4,2,1,1,1,1,0
"Ecuador","ECU",174487523,0.396852238220026,2,41,2,5,1,,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,2,1,,1,2,1,2,1,,1,2,,2,2,2,1,,1,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,,1,,,2,2,,,,,2,,,,,,2,2,2,3,1,1,,1,1,2,4,4,4,2,5,1,1,1,1
"Ecuador","ECU",156537372,0.474686335041069,1,51,2,5,1,,1,1,1,2,1,1,1,2,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,1,,2,1,2,,,,1,1,,2,2,2,1,,1,3,2,2,,,,2,,,,1,2,2,,,1,1,2,1,,,,2,2,2,,,,,2,,,,,,1,1,2,3,2,1,,1,1,1,4,4,4,2,5,1,1,1,1
"Ecuador","ECU",119573752,0.70650068388746,1,31,2,3,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",132437575,0.774932424103994,2,46,2,2,2,,1,1,1,1,1,1,2,2,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,3,1,,0,1,4,4,4,4,4,5,1,1,1,0
"Ecuador","ECU",210210742,0.671126455927817,2,25,2,1,1,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,3,3,1,,0,1,4,4,4,4,4,5,1,1,0,0
